'43.jpg'	40	45	54	21	10	13	3	1	0	0	23.5026737967914	15.5437537815312
'44.jpg'	49	53	44	20	11	6	4	0	0	0	20.9893048128342	14.6422541822667
'45.jpg'	15	30	38	30	33	25	9	7	0	0	34.7326203208556	18.1918814554166
'46.jpg'	6	20	46	34	28	29	11	12	1	0	38.6363636363636	18.1389869840889
'47.jpg'	29	37	47	31	25	12	5	1	0	0	27.5133689839572	16.1077117375498
'48.jpg'	1	1	0	1	10	19	19	43	57	36	76.3368983957219	16.0823042554899
'49.jpg'	2	11	24	29	47	29	23	18	4	0	46.4438502673797	17.8990276119547
'50.jpg'	0	0	1	3	5	13	35	48	51	31	76.0695187165775	14.2149458621770
'51.jpg'	2	4	14	20	30	43	24	32	16	2	55.3208556149733	19.0384846191635
'52.jpg'	3	16	29	38	34	28	25	11	3	0	43.2352941176471	18.1375680466295
'53.jpg'	4	22	35	31	36	31	18	9	1	0	40.4545454545455	17.8281102972805
'54.jpg'	26	38	45	32	19	16	7	4	0	0	29.0641711229947	17.5370089868829
'55.jpg'	4	19	27	38	27	26	22	17	7	0	44.1443850267380	20.1416244458334
'56.jpg'	2	9	27	34	37	30	23	17	7	1	46.9786096256685	18.7821616415103
'57.jpg'	1	3	9	11	28	32	32	37	28	6	61.4171122994652	19.0270656141662
'58.jpg'	78	44	35	19	3	5	3	0	0	0	17.0855614973262	13.9300450525475
'59.jpg'	0	1	1	1	3	11	34	47	61	28	76.9786096256685	13.6354199107224
'60.jpg'	0	0	0	1	3	5	12	36	54	76	84.1443850267380	12.1626898596407
'61.jpg'	77	51	31	12	9	4	3	0	0	0	16.9251336898396	14.0486077243555
'62.jpg'	0	0	1	2	10	20	28	60	43	23	73.8235294117647	14.3934730585650
'63.jpg'	49	37	43	21	18	12	4	2	1	0	24.4652406417112	17.6639038060493
'64.jpg'	2	4	11	23	36	38	33	26	12	2	54.3582887700535	18.1678146765047
'65.jpg'	72	54	33	16	7	4	1	0	0	0	16.8716577540107	12.9674458264743
'66.jpg'	1	0	2	3	7	20	28	45	48	33	74.7860962566845	16.3176102912284
'67.jpg'	65	54	35	13	11	2	4	2	0	1	19.1176470588235	16.1426481610309
'68.jpg'	3	3	14	18	29	31	37	35	14	3	56.4438502673797	19.3075530962837
'69.jpg'	0	1	1	2	6	22	30	56	38	31	74.4117647058824	15.0995438748347
'70.jpg'	1	1	1	0	8	13	34	55	50	24	74.7860962566845	14.8776550410388
'71.jpg'	1	0	7	5	7	14	36	46	43	28	72.4331550802139	17.9374901574070
'72.jpg'	0	1	0	8	6	19	22	53	48	30	74.5721925133690	16.0823042554899
'73.jpg'	27	40	48	28	22	9	9	4	0	0	28.2620320855615	17.4451256431375
'74.jpg'	1	3	2	7	20	27	45	45	29	8	65.5347593582888	17.0790117411515
'75.jpg'	12	36	41	36	17	24	16	2	2	1	34.3582887700535	18.8893477397781
'76.jpg'	19	36	50	30	20	17	12	1	2	0	30.9893048128342	17.8664053956778
'77.jpg'	0	1	1	1	2	6	11	39	60	66	82.9144385026738	13.4217141919539
'78.jpg'	4	17	29	32	45	28	19	10	1	2	42.4866310160428	18.1082184458042
'79.jpg'	0	0	4	17	35	38	40	41	9	3	59.2780748663102	15.3004736054328
'80.jpg'	0	0	0	0	5	13	14	36	50	69	82.1122994652407	13.5316309397253
'81.jpg'	0	1	1	2	4	11	12	36	53	67	81.5240641711230	15.1004907862356
'82.jpg'	1	1	0	8	14	31	36	46	33	17	68.6898395721925	16.7641728202913
'83.jpg'	39	60	42	20	14	6	6	0	0	0	22.4331550802139	15.1583291797416
'84.jpg'	107	49	16	8	3	4	0	0	0	0	12.3262032085562	11.1535470975426
'85.jpg'	28	54	38	23	24	13	5	2	0	0	26.6042780748663	16.7904219860053
'86.jpg'	1	1	1	12	23	44	45	38	16	6	62.1657754010695	15.7177410853647
'87.jpg'	0	0	1	2	10	20	33	55	43	23	73.5561497326203	14.4618547541265
'88.jpg'	0	13	15	21	46	39	18	21	11	3	50.7219251336898	19.1779647544451
'89.jpg'	1	1	2	9	16	24	27	40	36	31	70.5080213903743	18.9040269551897
'90.jpg'	0	2	5	5	14	32	35	39	42	13	68.0481283422460	17.4531560734643
'91.jpg'	0	0	1	0	1	6	16	36	66	61	83.1283422459893	11.8015950580823
'92.jpg'	0	0	1	1	5	13	21	47	58	41	78.6898395721925	13.7887055026751
'93.jpg'	50	53	36	25	10	7	4	2	0	0	21.7379679144385	15.9394174619309
'94.jpg'	0	0	2	4	8	16	25	53	41	38	75.5347593582888	15.8108004891551
'95.jpg'	18	31	44	30	34	13	10	6	1	0	32.8074866310161	18.1793014930136
'96.jpg'	1	1	4	2	6	16	29	45	53	30	74.6256684491979	16.9418314031023
'97.jpg'	0	1	2	1	7	11	28	46	51	40	77.1390374331551	15.3296024531927
'98.jpg'	37	47	45	27	13	9	6	2	0	1	25	17.1498585142509
'99.jpg'	7	23	33	45	34	20	16	5	4	0	38.3155080213904	17.9935200794304
'100.jpg'	16	34	41	40	26	18	6	5	1	0	32.2192513368984	17.3596758599799
'101.jpg'	29	38	32	30	29	12	10	5	2	0	30.6149732620321	19.4309800153665
'102.jpg'	0	1	1	2	9	24	33	57	36	24	72.7005347593583	15.0775588363201
'103.jpg'	72	47	29	20	11	3	4	1	0	0	18.6363636363636	15.3266174268859
'104.jpg'	4	6	26	30	49	24	28	18	2	0	46.3903743315508	17.5868361492973
'105.jpg'	23	29	41	41	20	17	11	3	2	0	31.8449197860963	18.3604001147373
'106.jpg'	0	1	3	6	11	35	35	58	30	8	67.6737967914439	15.3850927230792
'107.jpg'	0	0	0	4	5	8	15	42	69	44	80.0802139037433	13.7342611510780
'108.jpg'	1	3	7	14	37	40	39	27	15	4	57.7272727272727	17.3219113982008
'109.jpg'	11	17	46	42	26	26	12	6	1	0	36.6042780748663	17.4157585192170
'110.jpg'	6	25	33	39	27	21	19	12	4	1	40.2941176470588	19.9543360424558
'111.jpg'	0	1	1	1	3	22	29	51	52	27	75.4812834224599	14.2657520578232
'112.jpg'	39	49	43	26	14	9	4	3	0	0	24.1978609625668	16.4462630289386
'113.jpg'	0	3	6	4	20	24	34	46	32	18	67.6203208556150	18.4152986244172
'114.jpg'	13	24	45	36	27	15	17	8	2	0	35.9625668449198	18.9887016742133
'115.jpg'	2	4	6	18	30	37	34	34	18	4	58.3155080213904	18.5784051839876
'116.jpg'	1	0	3	2	7	18	27	56	56	17	73.7165775401070	15.3204589733166
'117.jpg'	0	2	4	12	25	32	41	35	25	11	63.6096256684492	17.6778211862198
'118.jpg'	12	23	39	39	31	15	20	6	1	1	36.8716577540107	18.7931207953991
'119.jpg'	0	1	6	5	14	30	37	39	42	13	68.2085561497326	17.2547546435278
'120.jpg'	19	24	48	37	25	17	12	3	2	0	33.0748663101604	18.0176609543400
'121.jpg'	6	21	33	42	35	18	16	12	4	0	40.0267379679144	18.8825339194746
'122.jpg'	0	4	12	10	26	37	45	34	15	4	59.0641711229947	17.7190235765258
'123.jpg'	1	3	10	13	33	38	39	34	14	2	57.7272727272727	17.4142806522937
'124.jpg'	13	26	46	36	26	17	16	5	2	0	35.0534759358289	18.4274071110847
'125.jpg'	27	42	46	27	18	12	10	3	2	0	28.7433155080214	18.4680210881174
'126.jpg'	12	22	44	41	27	21	13	5	2	0	35.7486631016043	17.8668855656765
'127.jpg'	9	20	44	47	19	22	19	4	3	0	37.1390374331551	18.1120081635134
'128.jpg'	3	4	18	17	37	37	39	22	8	2	52.8074866310160	18.3257904701754
'129.jpg'	15	32	50	33	13	20	12	9	3	0	33.9839572192513	19.7723611815422
'130.jpg'	0	1	1	5	12	28	32	60	36	12	69.9197860962567	15.1417185483008
'131.jpg'	19	49	37	30	22	16	8	5	1	0	30.2406417112299	18.2765697180222
'132.jpg'	0	1	1	2	3	16	23	47	54	40	77.7272727272727	14.7545136588993
'133.jpg'	1	5	8	25	36	34	39	29	8	2	54.6791443850267	17.4865492483656
'134.jpg'	3	7	14	35	22	46	29	23	7	1	50.8823529411765	18.5474405119381
'135.jpg'	2	3	23	24	34	28	46	19	6	2	51.6310160427808	18.2345884098237
'136.jpg'	1	7	15	13	38	49	23	29	11	1	53.7165775401070	18.1042699796298
'137.jpg'	0	0	0	1	3	5	21	43	55	59	81.8983957219251	12.3671700813894
'138.jpg'	0	1	1	5	8	15	27	53	57	20	74.1978609625668	15.2658577399640
'139.jpg'	35	46	39	33	14	11	4	5	0	0	26.0160427807487	17.3215812148968
'140.jpg'	4	23	19	53	38	18	20	6	6	0	40.9358288770053	18.1660831566450
'141.jpg'	0	2	3	12	16	30	32	44	34	14	66.8181818181818	17.9097288086399
'142.jpg'	0	1	1	5	8	15	27	51	59	20	74.3048128342246	15.3060796121447
'143.jpg'	1	3	8	14	21	40	35	39	21	5	60.6684491978610	18.2366270468037
'144.jpg'	49	45	44	19	15	9	4	1	1	0	22.8609625668449	16.6345406104123
'145.jpg'	0	0	2	5	19	34	50	45	23	9	66.2299465240642	14.6650868273902
'146.jpg'	1	0	1	4	15	25	32	44	35	30	71.7914438502674	17.0050112636165
'147.jpg'	0	3	8	13	34	47	29	34	13	6	58.4224598930481	17.3374229204089
'148.jpg'	7	16	41	44	31	23	17	5	3	0	38.6898395721925	17.5130219992569
'149.jpg'	1	10	23	27	28	31	34	22	10	1	50.5080213903743	19.5984745079043
'150.jpg'	0	2	0	2	4	9	18	46	59	47	79.5454545454546	14.6685963875401
'151.jpg'	1	0	0	3	7	6	20	40	66	44	79.3850267379679	14.8079105313376
'152.jpg'	0	0	5	5	21	29	41	51	25	10	66.3368983957219	15.9487440038342
'153.jpg'	26	39	42	26	23	14	11	4	2	0	30.2941176470588	19.1055082811567
'154.jpg'	3	6	11	17	29	35	34	31	13	8	56.7112299465241	20.2197032112856
'155.jpg'	0	0	2	4	12	21	35	50	39	24	72.2192513368984	15.7102798007583
'156.jpg'	2	5	11	21	43	43	29	25	6	2	52.7005347593583	17.3222415752110
'157.jpg'	0	1	0	0	2	5	12	35	62	70	83.9839572192513	12.1723259088087
'158.jpg'	2	2	9	20	30	52	34	28	8	2	55.3743315508021	16.7194204527280
'159.jpg'	0	1	0	5	7	10	34	51	45	34	75.6417112299465	15.2208333607161
'160.jpg'	32	33	42	37	15	15	10	2	1	0	28.7967914438503	18.0913129617071
'161.jpg'	10	19	39	42	30	22	15	7	3	0	37.9411764705882	18.3376461702454
'162.jpg'	1	1	6	8	9	28	27	33	48	26	70.4545454545455	19.2973306785538
'163.jpg'	3	9	15	24	36	33	39	14	13	1	51.2566844919786	19.1782629772769
'164.jpg'	1	0	12	20	22	36	36	37	18	5	59.3315508021390	18.2951797880580
'165.jpg'	2	3	6	5	22	45	37	40	20	7	62.1122994652406	17.7385410343683
'166.jpg'	0	0	4	10	10	30	36	41	36	20	69.1176470588235	17.2632049379902
'167.jpg'	1	1	7	10	14	28	42	38	36	10	65.8021390374332	18.1761551419813
'168.jpg'	3	3	7	10	37	44	37	30	13	3	57.2994652406417	17.5370089868829
'169.jpg'	4	5	13	20	42	34	36	22	9	2	52.5401069518717	18.5674733130064
'170.jpg'	87	50	24	12	5	4	3	1	1	0	16.0695187165775	15.0908295021342
'171.jpg'	0	1	2	1	2	5	16	35	60	65	82.3796791443850	14.1451684426656
'172.jpg'	1	2	4	9	15	30	33	54	26	13	66.3903743315508	17.7984110739771
'173.jpg'	0	4	4	11	16	37	40	39	30	6	63.8770053475936	17.5298326501792
'174.jpg'	49	42	33	27	18	9	5	2	1	1	24.6256684491979	18.3946337198343
'175.jpg'	0	1	7	11	33	48	33	35	15	4	59.4919786096257	16.1918210633374
'176.jpg'	0	1	5	2	22	22	32	46	42	15	69.1711229946524	17.1415191709354
'177.jpg'	0	0	6	6	13	33	30	54	35	10	67.8342245989305	16.4166768218994
'178.jpg'	4	18	19	28	46	32	23	11	4	2	45.0534759358289	18.8860168458809
'179.jpg'	6	14	21	33	39	31	27	5	10	1	45.2139037433155	19.4567178850145
'180.jpg'	0	0	5	11	24	27	39	45	28	8	64.8395721925134	16.8502665311241
'181.jpg'	4	3	5	13	31	31	45	35	15	5	59.0641711229947	18.5736329049065
'182.jpg'	0	0	0	3	8	12	22	51	57	34	77.2994652406417	14.1253422553820
'183.jpg'	1	3	2	3	6	13	15	42	61	41	76.9786096256685	17.8178415718841
'184.jpg'	3	0	4	7	20	34	40	42	29	8	64.7326203208556	17.5941517714375
'185.jpg'	0	0	0	2	3	14	25	38	56	49	79.4919786096257	13.7640036551820
'186.jpg'	1	1	1	1	2	9	16	49	58	49	80.0267379679144	14.6756129899870
'187.jpg'	119	43	13	5	3	2	1	1	0	0	11.3636363636364	11.4991914915214
'188.jpg'	111	44	19	9	1	2	1	0	0	0	11.8983957219251	10.6978606284258
'189.jpg'	125	37	12	5	5	2	1	0	0	0	10.9893048128342	11.0642215231094
'190.jpg'	1	4	7	14	37	35	33	34	15	7	58.5828877005348	18.4564040797289
'191.jpg'	25	42	37	28	26	14	8	3	2	2	30.5080213903743	19.5711697228448
'192.jpg'	2	0	1	7	13	9	30	48	49	28	73.4491978609626	17.5277118065866
'193.jpg'	1	0	0	5	10	15	33	50	48	25	73.8235294117647	15.6398600303152
'194.jpg'	113	45	16	7	3	1	2	0	0	0	11.7914438502674	11.1083305229096
'195.jpg'	0	0	1	0	4	4	26	28	52	72	82.7540106951872	13.2956276219232
'196.jpg'	19	34	47	22	24	20	13	6	1	1	33.1818181818182	19.7012198897280
'197.jpg'	0	1	0	3	6	21	25	40	48	43	76.6577540106952	15.7157396250027
'198.jpg'	0	4	7	7	18	20	39	35	32	25	67.6203208556150	19.9217778855616
'199.jpg'	113	36	21	10	4	3	0	0	0	0	12.4331550802139	11.4620775427612
'200.jpg'	1	1	1	1	2	9	16	48	55	53	80.2941176470588	14.8177562817992
'201.jpg'	0	0	0	1	5	8	28	44	53	48	79.5989304812834	13.2125608252909
'202.jpg'	1	2	4	5	5	27	29	43	41	30	72.0053475935829	18.3143955320045
'203.jpg'	0	1	3	1	7	16	36	50	45	28	74.3048128342246	15.4451982169094
'204.jpg'	131	44	7	1	2	1	1	0	0	0	9.27807486631016	8.64558868906515
'205.jpg'	2	0	3	6	9	25	32	53	37	20	70.4545454545455	17.3106816327428
'206.jpg'	132	34	13	3	2	3	0	0	0	0	9.91978609625669	9.66657972556006
'207.jpg'	123	36	15	6	5	1	1	0	0	0	11.1497326203209	10.8533756021154
'208.jpg'	9	11	26	35	38	30	21	11	5	1	43.6096256684492	19.2976270567213
'209.jpg'	1	7	13	31	25	30	36	27	12	5	54.3048128342246	19.8132491819688
'210.jpg'	0	0	2	3	10	18	31	57	43	23	73.3957219251337	15.0077905932059
'211.jpg'	0	1	1	1	6	19	21	53	51	34	76.4438502673797	14.8270168980556
'212.jpg'	4	11	20	20	28	33	33	21	13	4	51.6844919786096	21.2124956901590
'213.jpg'	97	55	17	13	3	0	2	0	0	0	13.1283422459893	11.2447063685995
'214.jpg'	10	28	42	36	26	22	12	10	1	0	36.2299465240642	18.6176146107371
'215.jpg'	0	1	0	1	5	9	24	34	67	46	79.9197860962567	13.9275813747003
'216.jpg'	89	60	18	13	5	0	2	0	0	0	13.9304812834225	11.6053869698618
'217.jpg'	8	16	26	25	26	28	20	20	13	5	47.5668449197861	23.2365094480408
'218.jpg'	99	45	30	7	3	1	2	0	0	0	13.2887700534759	11.4351008584232
'219.jpg'	88	54	25	12	2	3	1	2	0	0	14.7860962566845	13.1611654983196
'220.jpg'	101	45	20	11	5	1	2	1	1	0	14.0909090909091	13.8644034152665
'221.jpg'	0	2	0	2	8	14	32	55	48	26	74.7860962566845	14.9135555196178
'222.jpg'	163	15	5	1	1	2	0	0	0	0	7.24598930481283	7.33342085621922
'223.jpg'	2	5	22	24	32	31	29	30	10	2	52.3796791443850	19.5423635236264
'224.jpg'	112	49	12	9	2	2	1	0	0	0	11.6310160427807	10.6919781281978
'225.jpg'	24	37	46	26	26	15	9	3	0	1	30.1336898395722	18.1602577418767
'226.jpg'	0	2	1	0	2	5	14	35	65	63	82.7005347593583	13.7804073010373
'227.jpg'	0	1	0	0	3	2	19	41	61	60	82.6470588235294	12.2724651329873
'228.jpg'	49	47	39	24	11	7	6	2	2	0	23.2887700534759	17.7101448942992
'229.jpg'	1	0	3	5	17	22	29	54	36	20	70.1871657754011	17.0980890194461
'230.jpg'	1	1	3	6	22	27	39	49	31	8	66.2299465240642	16.6783205369416
'231.jpg'	21	39	39	33	27	12	12	2	2	0	30.9893048128342	18.1926674142374
'232.jpg'	86	47	29	15	2	5	2	1	0	0	15.8021390374332	13.8323961261343
'233.jpg'	102	54	18	4	5	1	2	0	1	0	12.8609625668449	12.3981163453582
'234.jpg'	0	2	3	12	19	23	32	48	33	15	67.1390374331551	18.0824589312018
'235.jpg'	5	11	22	36	44	25	26	13	5	0	45.1604278074866	18.3395174222830
'236.jpg'	110	41	18	9	6	2	0	1	0	0	12.7540106951872	12.1612790656762
'237.jpg'	33	48	45	30	15	10	4	1	1	0	25.1604278074866	16.1038055033162
'238.jpg'	98	57	17	8	3	2	2	0	0	0	12.9679144385027	11.5225441631907
'239.jpg'	98	52	25	6	3	1	2	0	0	0	12.9679144385027	11.1450829633547
'240.jpg'	1	4	7	9	21	33	37	36	27	12	63.3957219251337	19.2532678770141
'241.jpg'	87	60	22	9	6	1	2	0	0	0	14.1978609625668	11.8771967614901
'242.jpg'	79	58	31	9	4	3	2	1	0	0	15.5347593582888	12.9883790231104
'243.jpg'	77	57	32	8	8	2	2	1	0	0	16.0160427807487	13.2654816972951
'244.jpg'	76	55	35	10	6	2	2	1	0	0	16.1229946524064	13.0945086100220
'245.jpg'	2	0	2	6	22	46	27	44	30	8	65	16.8033610083361
'246.jpg'	76	54	26	13	10	4	2	2	0	0	17.3529411764706	14.9803268283519
'247.jpg'	76	52	35	15	4	2	2	1	0	0	16.3368983957219	13.1152390036692
'248.jpg'	95	62	17	6	4	1	2	0	0	0	12.8609625668449	11.0768788985115
'249.jpg'	0	0	1	3	9	27	27	46	51	23	73.5026737967914	15.1252787419582
'250.jpg'	0	1	3	3	10	20	26	63	41	20	72.4331550802139	15.7466428708859
'251.jpg'	0	2	2	3	6	21	32	59	49	13	72.2727272727273	15.1126060120822
'252.jpg'	22	43	44	31	28	12	4	2	1	0	28.6363636363636	16.4702409852970
'253.jpg'	62	45	38	20	14	4	2	2	0	0	20.1336898395722	15.3865796364607
'254.jpg'	0	3	4	1	15	20	36	51	35	22	70.5080213903743	17.3091947943095
'255.jpg'	89	54	20	8	8	4	1	2	1	0	15.5882352941176	15.0285457644745
'256.jpg'	75	56	27	15	8	4	2	0	0	0	16.7112299465241	13.5339553994614
'257.jpg'	1	0	2	5	13	17	31	37	48	33	73.5561497326203	17.4757525566549
'258.jpg'	19	36	44	27	34	12	10	3	1	1	31.6844919786096	18.2003680145460
'259.jpg'	64	53	37	15	10	4	3	1	0	0	18.7433155080214	14.6217329902588
'260.jpg'	1	1	17	14	29	30	33	43	16	3	58.3155080213904	18.7217716245900
'261.jpg'	101	56	15	11	3	0	1	0	0	0	12.3262032085562	10.3062987864356
'262.jpg'	70	58	34	8	8	5	2	2	0	0	17.4598930481283	14.6013788078443
'263.jpg'	1	1	2	6	10	28	25	48	36	30	71.6844919786096	17.8143103304450
'264.jpg'	98	55	19	8	4	2	1	0	0	0	12.9679144385027	11.1929617607064
'265.jpg'	1	0	1	3	6	13	25	49	47	42	77.0320855614973	15.6887860572416
'266.jpg'	121	44	14	5	1	1	0	1	0	0	10.5080213903743	9.76371597093237
'267.jpg'	86	61	21	11	5	2	1	0	0	0	14.1978609625668	11.6039084196526
'268.jpg'	71	56	35	12	6	5	1	1	0	0	16.9786096256684	13.5172526791502
'269.jpg'	89	57	24	7	4	5	1	0	0	0	14.2513368983957	12.2573097618413
'270.jpg'	101	53	18	9	4	0	2	0	0	0	12.7005347593583	11.1170798753393
'271.jpg'	0	0	3	3	6	34	38	50	41	12	70.4010695187166	14.6336583285035
'272.jpg'	0	2	1	1	6	13	23	53	49	39	77.0855614973262	15.3195256583208
'273.jpg'	0	0	1	1	0	8	21	48	60	48	80.8823529411765	12.2647732079866
'274.jpg'	9	19	32	37	35	27	19	5	4	0	39.7593582887701	18.5091639570875
'275.jpg'	22	44	46	32	22	7	7	4	2	1	29.0641711229947	18.1660831566450
'276.jpg'	70	49	30	19	9	7	2	0	1	0	18.7433155080214	15.3705877794752
'277.jpg'	0	1	0	2	2	10	22	45	55	50	79.9732620320856	13.8121209866765
'278.jpg'	77	50	31	14	8	5	2	0	0	0	16.9251336898396	13.8569760557610
'279.jpg'	54	51	40	17	14	3	6	2	0	0	21.2032085561497	16.1219082472902
'280.jpg'	0	2	2	2	5	20	25	47	44	40	75.7486631016043	16.4650313565141
'281.jpg'	0	0	5	6	15	29	40	49	28	15	67.8342245989305	16.4166768218994
'282.jpg'	1	3	7	17	34	41	40	27	15	2	57.1925133689840	17.0562249709752
'283.jpg'	20	45	45	31	22	12	6	4	2	0	29.3850267379679	17.6726439065111
'284.jpg'	0	0	1	3	12	22	36	44	39	30	73.1818181818182	15.6468066109997
'285.jpg'	1	3	5	16	24	38	27	41	21	11	61.8449197860963	18.9903581887744
'286.jpg'	2	2	19	19	36	39	32	28	8	2	53.4491978609626	18.0389162467309
'287.jpg'	19	39	43	32	24	11	11	5	3	0	31.5775401069519	18.9298770259161
'288.jpg'	21	25	47	39	25	14	11	3	2	0	32.2192513368984	17.9055768648196
'289.jpg'	8	8	24	33	37	26	27	16	6	2	46.3368983957219	20.0221502209668
'290.jpg'	0	1	2	7	15	29	39	38	33	23	69.2780748663102	17.1775161008647
'291.jpg'	5	10	20	34	39	27	24	20	6	2	47.4064171122995	19.6516606501156
'292.jpg'	24	33	46	41	20	13	4	4	1	1	29.7058823529412	17.5290169714722
'293.jpg'	0	1	1	2	1	6	17	46	65	48	80.8823529411765	13.3903572465764
'294.jpg'	12	27	56	37	30	11	5	4	3	2	33.0748663101604	17.8386937292528
'295.jpg'	1	3	3	17	27	37	34	44	13	8	60.6684491978610	17.7612574605226
'296.jpg'	1	2	14	18	35	33	34	29	16	5	56.8181818181818	18.7556505826851
'297.jpg'	1	5	18	27	34	33	30	25	11	3	52.7540106951872	19.0210528580508
'298.jpg'	31	37	47	33	15	11	8	4	1	0	27.9411764705882	17.9247316586059
'299.jpg'	4	12	19	35	40	23	27	18	7	2	47.3529411764706	19.7260253025586
'300.jpg'	0	3	5	4	26	25	51	39	26	8	64.5187165775401	16.9075315451948
'301.jpg'	9	13	18	38	38	22	27	13	6	3	45.2673796791444	20.5390759723270
'302.jpg'	0	4	6	7	18	21	29	43	37	22	68.2620320855615	19.6371034311261
'303.jpg'	0	3	5	5	7	20	30	51	42	24	71.5775401069519	17.9437066363856
'304.jpg'	1	4	4	4	18	28	38	43	29	18	66.9786096256685	18.6392597048524
'305.jpg'	0	1	3	5	13	26	51	40	35	13	68.4759358288770	15.8604613347120
'306.jpg'	0	0	0	2	4	11	17	51	61	41	79.4919786096257	13.0048814298666
'307.jpg'	0	1	1	3	5	8	40	48	53	28	75.8021390374332	14.4377104159744
'308.jpg'	0	2	3	15	25	39	32	41	20	10	62.5935828877005	17.4921085796992
'309.jpg'	6	6	14	23	44	24	34	27	8	1	51.2566844919786	19.5099973199516
'310.jpg'	2	3	4	5	18	22	40	52	32	9	66.4438502673797	18.0181370934907
'311.jpg'	14	29	41	43	20	22	10	5	3	0	34.3582887700535	18.4308208870093
'312.jpg'	0	2	8	14	30	33	32	42	19	7	60.9358288770053	18.0182958037449
'313.jpg'	0	1	2	1	8	18	26	47	53	31	75.4812834224599	15.4879087722947
'314.jpg'	17	38	50	37	17	12	9	4	3	0	30.8288770053476	18.0235324581031
'315.jpg'	0	3	5	3	18	37	37	38	36	10	66.2299465240642	17.3077078281476
'316.jpg'	1	8	17	21	30	32	32	37	7	2	53.6631016042781	19.2320164488857
'317.jpg'	1	1	3	4	4	17	34	47	46	30	74.0374331550802	16.7757684248899
